song,artist,username,total_plays,time_since_play,avg_play_hour,avg_play_day,total_weekend_plays,total_artist_plays,artist_distinct_songs,artist_max_song_count,artist_max_song_percent,percent_of_artist_play,song_rank,artist_rank
Iris,Goo Goo Dolls,COKUNUBI,1,24063,7.0,5.0,1,1,1,1,1.0,1.0,3082,807.0
Iron Man,The Cardigans,rosiedempsey93,1,15228,10.0,2.0,0,7,3,3,0.42857142857142855,0.14285714285714285,1261,168.0
Lovefool,The Cardigans,rosiedempsey93,3,71868,14.666666666666666,3.6666666666666665,1,7,3,3,0.42857142857142855,0.42857142857142855,541,168.0
My Favourite Game,The Cardigans,rosiedempsey93,3,80508,17.0,4.333333333333333,2,7,3,3,0.42857142857142855,0.42857142857142855,538,168.0
Is It Because I'm Black?,Ken Boothe,COKUNUBI,1,82800,15.0,2.0,0,1,1,1,1.0,1.0,3083,807.0
Isolated III,Roberto Attanasio,COKUNUBI,1,1683,14.0,0.0,0,1,1,1,1.0,1.0,3084,807.0
It Ends with Us,Steve Mokwebe,COKUNUBI,1,28143,6.0,6.0,1,1,1,1,1.0,1.0,3085,807.0
It Should Have Been Me,Yvonne Fair,COKUNUBI,1,52983,23.0,4.0,0,1,1,1,1.0,1.0,3062,807.0
It Was Only Love,The Cribs,rosiedempsey93,5,83448,11.8,1.2,0,5,1,5,1.0,1.0,329,215.0
It Wasn't Me,Shaggy,COKUNUBI,1,15603,10.0,0.0,0,1,1,1,1.0,1.0,3060,807.0
It's A Shame ,The Spinners,COKUNUBI,1,67383,19.0,1.0,0,1,1,1,1.0,1.0,3038,807.0
"It's All Over Now, Baby Blue",The Animals,COKUNUBI,1,54003,23.0,6.0,1,1,1,1,1.0,1.0,3059,807.0
It's Coming It's Real,Swans,COKUNUBI,1,83163,15.0,3.0,0,1,1,1,1.0,1.0,3039,807.0
It's Getting Boring By The Sea,Blood Red Shoes,rosiedempsey93,5,85308,17.2,2.0,0,5,1,5,1.0,1.0,330,215.0
It's Going To Take Some Time,Dishwalla,rosiedempsey93,1,14268,10.0,1.0,0,1,1,1,1.0,1.0,1251,428.0
It's in the Trees,Martin Gauffin,COKUNUBI,5,86163,13.2,1.8,0,7,2,5,0.7142857142857143,0.7142857142857143,636,252.0
Small Strokes,Martin Gauffin,COKUNUBI,2,13743,11.5,2.0,0,7,2,5,0.7142857142857143,0.2857142857142857,1991,252.0
Itchycoo Park,Small Faces,rosiedempsey93,2,77568,18.5,0.5,0,2,1,2,1.0,1.0,976,348.0
Jack & Diane,John Mellencamp,COKUNUBI,1,49803,0.0,0.0,0,1,1,1,1.0,1.0,3040,807.0
Jambalaya,Cajun Playboys,rosiedempsey93,1,80748,16.0,6.0,1,1,1,1,1.0,1.0,1252,428.0
Jambalaya,The Mudbugs Cajun & Zydeco Band,rosiedempsey93,2,80988,13.5,5.0,1,2,1,2,1.0,1.0,981,348.0
Jane Says,Jane's Addiction,rosiedempsey93,2,23268,8.0,2.5,0,4,2,2,0.5,0.5,970,255.0
Stop,Jane's Addiction,rosiedempsey93,2,68808,14.0,2.5,0,4,2,2,0.5,0.5,980,255.0
Janet,berhana,COKUNUBI,1,75063,17.0,1.0,0,1,1,1,1.0,1.0,3041,807.0
Javert At The Barricade,Russell Crowe,COKUNUBI,1,77763,16.0,1.0,0,3,3,1,0.3333333333333333,0.3333333333333333,3042,434.0
Javert's Suicide,Russell Crowe,COKUNUBI,1,76563,17.0,1.0,0,3,3,1,0.3333333333333333,0.3333333333333333,3043,434.0
Stars,Russell Crowe,COKUNUBI,1,79383,16.0,1.0,0,3,3,1,0.3333333333333333,0.3333333333333333,3044,434.0
Jazz Suite No.2: 6. Waltz II,Dmitri Shostakovich,COKUNUBI,2,85083,12.5,2.5,0,2,1,2,1.0,1.0,2004,560.0
Je T'aime Pas Mieux,Red Stick Ramblers,COKUNUBI,1,54783,23.0,6.0,1,2,2,1,0.5,0.5,3045,560.0
Laisse Les Cajuns Danser,Red Stick Ramblers,COKUNUBI,1,54123,23.0,6.0,1,2,2,1,0.5,0.5,3046,560.0
Jekyll,Hiatus Kaiyote,COKUNUBI,1,76323,17.0,6.0,1,1,1,1,1.0,1.0,3047,807.0
Jenny & the Ess,Stephen Malkmus,rosiedempsey93,5,20208,10.6,3.6,2,5,1,5,1.0,1.0,328,215.0
Jenny Take a Ride,Mitch Ryder,rosiedempsey93,1,76848,17.0,3.0,0,1,1,1,1.0,1.0,1253,428.0
Jesus I Was Evil,Darcy Clay,rosiedempsey93,5,81228,8.2,3.8,3,5,1,5,1.0,1.0,364,215.0
Jilted John ,Jilted John,rosiedempsey93,1,64188,20.0,5.0,1,1,1,1,1.0,1.0,1254,428.0
Johanna In Space ,Stephen Sondheim,COKUNUBI,1,85443,14.0,0.0,0,1,1,1,1.0,1.0,3048,807.0
Johnny B. Goode,Chuck Berry,rosiedempsey93,1,70428,19.0,5.0,1,1,1,1,1.0,1.0,1255,428.0
Johnny Can’t Dance,Doug Kershaw,COKUNUBI,1,9903,11.0,5.0,1,1,1,1,1.0,1.0,3049,807.0
Joker and the Thief,Wolfmother,COKUNUBI,1,63183,20.0,0.0,0,1,1,1,1.0,1.0,3050,807.0
Joseph Smith American Moses,Rema Webb,COKUNUBI,1,18183,9.0,4.0,0,1,1,1,1.0,1.0,3051,807.0
Journey In Satchidananda,Matthew Halsall,COKUNUBI,1,21183,8.0,0.0,0,1,1,1,1.0,1.0,2353,807.0
Journey South,age of spades,COKUNUBI,2,42723,2.0,4.5,1,2,1,2,1.0,1.0,2010,560.0
Journey into the Star Cluster,Kevin Kiner,COKUNUBI,1,9183,11.0,0.0,0,7,4,2,0.2857142857142857,0.14285714285714285,3054,252.0
Kanan's Mask,Kevin Kiner,COKUNUBI,2,73083,18.0,4.5,1,7,4,2,0.2857142857142857,0.2857142857142857,1959,252.0
Maul and Savage Duel Palpatine,Kevin Kiner,COKUNUBI,2,86283,13.5,0.5,0,7,4,2,0.2857142857142857,0.2857142857142857,1958,252.0
Youngling Jedi,Kevin Kiner,COKUNUBI,2,84723,15.0,0.5,0,7,4,2,0.2857142857142857,0.2857142857142857,1956,252.0
Joy Division Oven Gloves,Half Man Half Biscuit,rosiedempsey93,10,74748,14.3,2.4,1,10,1,10,1.0,1.0,72,126.0
Jul 27th,Westside Gunn,COKUNUBI,1,10803,11.0,2.0,0,1,1,1,1.0,1.0,3056,807.0
Jump,Jaguar Skills,COKUNUBI,2,67623,21.0,4.0,0,5,2,3,0.6,0.4,1953,310.0
Off My Rocker,Jaguar Skills,COKUNUBI,3,67623,18.333333333333332,4.0,0,5,2,3,0.6,0.6,935,310.0
Jump ,Van Halen,COKUNUBI,1,2223,13.0,5.0,1,1,1,1,1.0,1.0,3057,807.0
Jungle,Tash Sultana,COKUNUBI,1,63,14.0,1.0,0,1,1,1,1.0,1.0,3058,807.0
Jupiter's Moons: Leda,Judith Lang Zaimont,COKUNUBI,1,85743,14.0,0.0,0,1,1,1,1.0,1.0,3086,807.0
Just One Of Those Days,Sizzla,COKUNUBI,2,20283,10.5,1.0,0,2,1,2,1.0,1.0,1967,560.0
Just The Way You Are,Billy Joel,COKUNUBI,1,52263,0.0,0.0,0,7,4,3,0.42857142857142855,0.14285714285714285,3087,252.0
Only the Good Die Young,Billy Joel,COKUNUBI,3,77223,16.333333333333332,4.0,2,7,4,3,0.42857142857142855,0.42857142857142855,931,252.0
Piano Man,Billy Joel,COKUNUBI,2,62403,17.0,5.5,2,7,4,3,0.42857142857142855,0.2857142857142857,1982,252.0
She's Always a Woman,Billy Joel,COKUNUBI,1,58983,22.0,6.0,1,7,4,3,0.42857142857142855,0.14285714285714285,3088,252.0
Just a Girl,No Doubt,COKUNUBI,1,74463,17.0,1.0,0,1,1,1,1.0,1.0,3089,807.0
Just a Girl,No Doubt,rosiedempsey93,6,72108,14.833333333333334,2.3333333333333335,0,7,2,6,0.8571428571428571,0.8571428571428571,205,168.0
Sunday Morning,No Doubt,rosiedempsey93,1,828,14.0,6.0,1,7,2,6,0.8571428571428571,0.14285714285714285,1262,168.0
Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",COKUNUBI,1,85443,14.0,5.0,1,1,1,1,1.0,1.0,3121,807.0
K.O.S. (Determination),Black Star,COKUNUBI,1,41043,3.0,5.0,1,1,1,1,1.0,1.0,3123,807.0
KEYS TO THE KINGDOM,Tiwa Savage,COKUNUBI,1,6663,12.0,1.0,0,1,1,1,1.0,1.0,3125,807.0
KHJ Batman Promotion,KHJ,rosiedempsey93,1,74208,17.0,3.0,0,1,1,1,1.0,1.0,1263,428.0
Kandaiki,Mammal Hands,COKUNUBI,3,71883,13.666666666666666,3.0,0,5,3,3,0.6,0.6,1027,310.0
Quiet Fire,Mammal Hands,COKUNUBI,1,78423,16.0,3.0,0,5,3,3,0.6,0.2,3126,310.0
Refuge,Mammal Hands,COKUNUBI,1,82263,15.0,3.0,0,5,3,3,0.6,0.2,3127,310.0
Karma,Atlas X,COKUNUBI,1,57363,22.0,1.0,0,1,1,1,1.0,1.0,3128,807.0
Keelhauled,Alestorm,COKUNUBI,1,55803,23.0,0.0,0,1,1,1,1.0,1.0,3129,807.0
Keep Slipping Away,A Place to Bury Strangers,rosiedempsey93,1,20628,8.0,4.0,0,1,1,1,1.0,1.0,1264,428.0
Keep the Streets Empty for Me,Fever Ray,COKUNUBI,3,80043,17.0,0.0,0,3,1,3,1.0,1.0,1192,434.0
Keepin' It Real (feat. Stormzy),P Money,COKUNUBI,1,10923,11.0,4.0,0,5,3,2,0.4,0.2,3120,310.0
Shook,P Money,COKUNUBI,2,65823,15.5,5.0,1,5,3,2,0.4,0.4,2079,310.0
Where & When,P Money,COKUNUBI,2,65703,16.5,3.5,0,5,3,2,0.4,0.4,2091,310.0
Kennedy,The Wedding Present,rosiedempsey93,2,74688,12.5,2.5,0,2,1,2,1.0,1.0,995,348.0
Kill Your Television,Ned's Atomic Dustbin,rosiedempsey93,3,72408,8.666666666666666,3.3333333333333335,1,3,1,3,1.0,1.0,561,296.0
"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,COKUNUBI,1,15363,10.0,3.0,0,2,2,1,0.5,0.5,3130,560.0
Shit Real (feat. Tee Grizzley),Jay Rock,COKUNUBI,1,68823,19.0,2.0,0,2,2,1,0.5,0.5,3132,560.0
Kingdom of Jones,William Tyler,COKUNUBI,1,75063,17.0,2.0,0,1,1,1,1.0,1.0,3133,807.0
Kingston Town,Alborosie,COKUNUBI,1,37503,4.0,2.0,0,2,2,1,0.5,0.5,3134,560.0
The Unforgiven (feat. Raging Fyah),Alborosie,COKUNUBI,1,18483,9.0,2.0,0,2,2,1,0.5,0.5,3135,560.0
Kiss the Rain,Yiruma,COKUNUBI,1,77283,17.0,3.0,0,2,2,1,0.5,0.5,3136,560.0
May Be,Yiruma,COKUNUBI,1,80343,16.0,0.0,0,2,2,1,0.5,0.5,3137,560.0
Kitty,The Presidents of the United States of America,rosiedempsey93,7,72528,13.714285714285714,1.4285714285714286,0,18,3,9,0.5,0.3888888888888889,130,75.0
Lump,The Presidents of the United States of America,rosiedempsey93,2,20868,8.5,2.0,0,18,3,9,0.5,0.1111111111111111,994,75.0
Some Postman,The Presidents of the United States of America,rosiedempsey93,9,85068,15.222222222222221,2.6666666666666665,2,18,3,9,0.5,0.5,90,75.0
Kluge: Dreams and Echoes,"Kathryn Kluge, Kim Allen Kluge",COKUNUBI,3,62463,11.666666666666666,2.3333333333333335,0,3,1,3,1.0,1.0,976,434.0
Knock You Down,Keri Hilson,COKUNUBI,1,85263,14.0,3.0,0,1,1,1,1.0,1.0,3138,807.0
Know My Ting,Ghetts,COKUNUBI,3,84663,13.333333333333334,5.0,2,3,1,3,1.0,1.0,1024,434.0
Kosmiczne Energie,ralph kaminski,rosiedempsey93,1,3948,13.0,5.0,1,1,1,1,1.0,1.0,1266,428.0
Krakow,Hilary Hahn,COKUNUBI,1,59583,21.0,5.0,1,1,1,1,1.0,1.0,3139,807.0
Kreisleriana Op.16: VIII. Schnell Und Spielend,Robert Schumann,COKUNUBI,1,73383,18.0,2.0,0,2,2,1,0.5,0.5,3140,560.0
Piano Quintet in E,Robert Schumann,COKUNUBI,1,4863,13.0,4.0,0,2,2,1,0.5,0.5,3141,560.0
L.S.F.,Kasabian,rosiedempsey93,5,79368,11.4,2.8,1,5,1,5,1.0,1.0,349,215.0
"La Bohème, Act I: Ah! Ah! Ah! Ho pagato il trimestre (Marcello, Schaunard, Colline, Rodolfo)",Giacomo Puccini,COKUNUBI,2,82263,13.0,3.0,0,66,46,4,0.06060606060606061,0.030303030303030304,2070,51.0
"La Bohème, Act I: Che Gelida Manina (Rodolfo)",Giacomo Puccini,COKUNUBI,2,81963,13.0,3.0,0,66,46,4,0.06060606060606061,0.030303030303030304,2069,51.0
"La Bohème, Act I: Ehi! Rodolfo! (Schaunard, Colline, Marcello, Rodolfo)",Giacomo Puccini,COKUNUBI,1,10803,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3131,51.0
"La Bohème, Act I: Ho ghiacciate le dita (Marcello, Rodolfo, Colline)",Giacomo Puccini,COKUNUBI,4,82983,12.0,3.5,0,66,46,4,0.06060606060606061,0.06060606060606061,791,51.0
"La Bohème, Act I: Io resto per terminar l'articolo (Rodolfo, Marcello, Colline, Schaunard)",Giacomo Puccini,COKUNUBI,2,82203,13.0,3.0,0,66,46,4,0.06060606060606061,0.030303030303030304,2063,51.0
"La Bohème, Act I: Legna! Sigari! Bordo! (Rodolfo, Marcello, Colline, Schaunard)",Giacomo Puccini,COKUNUBI,4,82743,12.25,3.5,0,66,46,4,0.06060606060606061,0.06060606060606061,792,51.0
"La Bohème, Act I: Non sono in vena. Chi è là! (Rodolfo, Mimi)",Giacomo Puccini,COKUNUBI,2,82143,13.0,3.0,0,66,46,4,0.06060606060606061,0.030303030303030304,2062,51.0
"La Bohème, Act I: O soave fanciulla (Rodolfo, Marcello, Mimì)",Giacomo Puccini,COKUNUBI,1,10743,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3119,51.0
"La Bohème, Act I: Oh, sventata, sventata! (Mimì, Rodolfo)",Giacomo Puccini,COKUNUBI,2,82023,13.0,3.0,0,66,46,4,0.06060606060606061,0.030303030303030304,2060,51.0
"La Bohème, Act I: Or vi dirò: quest'oro (Schaunard, Rodolfo, Colline, Marcello)",Giacomo Puccini,COKUNUBI,4,82743,12.25,3.5,0,66,46,4,0.06060606060606061,0.06060606060606061,693,51.0
"La Bohème, Act I: Questo Mar Rosso mi ammollisce (Marcello, Rodolfo)",Giacomo Puccini,COKUNUBI,4,83103,11.75,3.5,0,66,46,4,0.06060606060606061,0.06060606060606061,802,51.0
"La Bohème, Act I: Si poù? Chi è là? (Benoît, Marcello, Schaunard, Colline, Rodolfo)",Giacomo Puccini,COKUNUBI,3,82563,12.666666666666666,3.3333333333333335,0,66,46,4,0.06060606060606061,0.045454545454545456,1016,51.0
"La Bohème, Act I: Sì. Mi chiamano Mimì (Mimì, Rodolfo)",Giacomo Puccini,COKUNUBI,2,81663,13.0,3.0,0,66,46,4,0.06060606060606061,0.030303030303030304,2056,51.0
"La Bohème, Act II: Aranci, datteri! (Hawkers, Townspeople, Schaunard, Colline, Rodolfo, Mimì, Marcello)",Giacomo Puccini,COKUNUBI,1,10503,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3118,51.0
"La Bohème, Act II: Caro! (Colline, Rodolfo, Schaunard, Children, Townspeople, Musetta)",Giacomo Puccini,COKUNUBI,1,9363,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3117,51.0
"La Bohème, Act II: Chi guardi? (Rodolfo, Colline, Mimì, Schaunard, Marcello, Students, Parpignol)",Giacomo Puccini,COKUNUBI,1,10323,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3090,51.0
"La Bohème, Act II: Oh! Musetta! (Schaunard, Colline, Rodolfo, Marcello, Shopwomen, Alcindoro, Musetta)",Giacomo Puccini,COKUNUBI,1,10023,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3091,51.0
"La Bohème, Act II: Presto, sommate quello (Musetta, Mothers, Children, Rodolfo, Marcello, Schaunard, Colline, Mimì, Townspeople)",Giacomo Puccini,COKUNUBI,1,9363,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3092,51.0
"La Bohème, Act II: Questa è Mimì (Rodolfo, Marcello, Colline, Schaunard, Parpignol, Children, Mothers, Mimì)",Giacomo Puccini,COKUNUBI,1,10263,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3093,51.0
"La Bohème, Act II: Tu non mi guardi (Musetta, Alcindoro, Schaunard, Colline, Rodolfo, Mimì)",Giacomo Puccini,COKUNUBI,1,9903,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3094,51.0
"La Bohème, Act II: Viva Parpignol! (Children, Marcello, Mimì, Schaunard, Colline, Rodolfo)",Giacomo Puccini,COKUNUBI,1,10143,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3095,51.0
"La Bohème, Act III: Act III: Mimì?!...Speravo di trovarvi qui (Marcello, Mimì)",Giacomo Puccini,COKUNUBI,1,8943,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3096,51.0
"La Bohème, Act III: Addio, dolce svegliare (Mimì, Rodolfo, Marcello, Musetta)",Giacomo Puccini,COKUNUBI,1,8103,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3097,51.0
"La Bohème, Act III: Addio. Che! Vai? (Mimì, Rodolfo)",Giacomo Puccini,COKUNUBI,1,8343,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3098,51.0
"La Bohème, Act III: Che! Mimì! Tu qui? (Rodolfo, Marcello, Mimì)",Giacomo Puccini,COKUNUBI,1,8343,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3099,51.0
"La Bohème, Act III: Marcello. Finalmente (Rodolfo, Marcello, Mimì)",Giacomo Puccini,COKUNUBI,1,8643,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3100,51.0
"La Bohème, Act III: Mimi è una civetta (Rodolfo, Marcello)",Giacomo Puccini,COKUNUBI,1,8583,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3101,51.0
"La Bohème, Act III: Mimì è tanto malata! (Rodolfo, Marcello, Mimì)",Giacomo Puccini,COKUNUBI,1,8523,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3102,51.0
"La Bohème, Act III: O buon Marcello, aiuto! (Mimì, Marcello)",Giacomo Puccini,COKUNUBI,1,8883,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3103,51.0
"La Bohème, Act III: Ohé, là, le guardie! (Sweepers, Customs Officer, Voices from the tavern, Voice of Musetta, Milkmaids, Peasant Women, Carters)",Giacomo Puccini,COKUNUBI,1,9243,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3104,51.0
"La Bohème, Act III: Pittore da bottega! Vipera! Rospo! (Musetta, Marcello, Mimì, Rodolfo)",Giacomo Puccini,COKUNUBI,1,7863,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3105,51.0
"La Bohème, Act III: Sa dirmi, scusi (Mimì, Sergeant, Customs Officer)",Giacomo Puccini,COKUNUBI,1,9003,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3106,51.0
"La Bohème, Act IV: C'è Mimì che mi segue (Musetta, Rodolfo, Schaunard, Mimì, Marcello)",Giacomo Puccini,COKUNUBI,1,7263,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3107,51.0
"La Bohème, Act IV: Che avvien? (Schaunard, Mimì, Rodolfo, Musetta, Marcello)",Giacomo Puccini,COKUNUBI,1,6363,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3108,51.0
"La Bohème, Act IV: Che ora sia? (Rodolfo/Marcello, Schaunard, Colline)",Giacomo Puccini,COKUNUBI,1,7503,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3109,51.0
"La Bohème, Act IV: Come va? (Colline, Rodolfo, Marcello)",Giacomo Puccini,COKUNUBI,1,6123,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3112,51.0
"La Bohème, Act IV: Gavotta. Minuetto (Colline, Marcello, Rodolfo, Schaunard)",Giacomo Puccini,COKUNUBI,1,7323,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3113,51.0
"La Bohème, Act IV: In un coupé? (Marcello, Rodolfo)",Giacomo Puccini,COKUNUBI,1,7743,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3114,51.0
"La Bohème, Act IV: O Mimì, tu più non torni (Rodolfo, Marcello)",Giacomo Puccini,COKUNUBI,1,7683,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3115,51.0
"La Bohème, Act IV: Sono andati?",Giacomo Puccini,COKUNUBI,1,6663,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3116,51.0
"La Bohème, Act IV: Vecchia zimarra (Colline, Schaunard)",Giacomo Puccini,COKUNUBI,1,6903,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3061,51.0
"La Bohème, act II: Quando men vo",Giacomo Puccini,COKUNUBI,1,9783,11.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3037,51.0
Madama Butterfly / Act 1: Tutti zitti!,Giacomo Puccini,COKUNUBI,1,3663,13.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3036,51.0
"Manon Lescaut / Act 4: ""Sola perduta, abbandonata""",Giacomo Puccini,COKUNUBI,1,4623,13.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,3035,51.0
O mio babbino caro,Giacomo Puccini,COKUNUBI,1,6003,12.0,3.0,0,66,46,4,0.06060606060606061,0.015151515151515152,2961,51.0
"Turandot / Act 3: ""Nessun dorma!""",Giacomo Puccini,COKUNUBI,1,79200,16.0,2.0,0,66,46,4,0.06060606060606061,0.015151515151515152,2963,51.0
"La Damnation de Faust, Op. 24, H. 111, Pt. I, Scène III: Marche hongroise (Hungarian March)",Hector Berlioz,COKUNUBI,1,65043,20.0,4.0,0,1,1,1,1.0,1.0,2964,807.0
La Gazza Ladra (the Thieving Magpie): Overture,Gioacchino Rossini,COKUNUBI,1,81903,15.0,1.0,0,2,2,1,0.5,0.5,2966,560.0
William Tell: Overture,Gioacchino Rossini,COKUNUBI,1,81303,15.0,1.0,0,2,2,1,0.5,0.5,2967,560.0
La Isla Mínima,Julio de la Rosa,COKUNUBI,1,8883,12.0,2.0,0,1,1,1,1.0,1.0,2968,807.0
La Mer Peu Profonde,The Ballroom Thieves,COKUNUBI,1,74103,17.0,2.0,0,1,1,1,1.0,1.0,2969,807.0
La Nativité du Seigneur: 7. Jésus accepte la souffrance,Olivier Messiaen,COKUNUBI,1,6003,12.0,4.0,0,1,1,1,1.0,1.0,2970,807.0
La Vie,RIOPY,COKUNUBI,3,83463,10.333333333333334,2.6666666666666665,1,3,1,3,1.0,1.0,1035,434.0
Laajoki,Elsa Enestam,COKUNUBI,4,70083,17.75,2.5,1,4,1,4,1.0,1.0,798,369.0
Ladbroke Grove,AJ Tracey,COKUNUBI,3,53943,16.666666666666668,3.0,1,4,2,3,0.75,0.75,1042,369.0
Ladbroke Grove (Remix) [feat. General Levy & Novelist],AJ Tracey,COKUNUBI,1,71343,18.0,1.0,0,4,2,3,0.75,0.25,2971,369.0
Lagrima,Francisco Tárrega,COKUNUBI,11,82623,14.090909090909092,2.1818181818181817,0,11,1,11,1.0,1.0,191,175.0
Laid,James,rosiedempsey93,8,80148,13.0,3.5,3,17,3,8,0.47058823529411764,0.47058823529411764,101,81.0
Nothing But Love,James,rosiedempsey93,5,83748,11.4,1.6,0,17,3,8,0.47058823529411764,0.29411764705882354,262,81.0
Sit Down,James,rosiedempsey93,4,68328,16.75,0.75,0,17,3,8,0.47058823529411764,0.23529411764705882,432,81.0
Lake House,Silver And Nothing,COKUNUBI,1,68103,19.0,0.0,0,3,2,2,0.6666666666666666,0.3333333333333333,2972,434.0
Stone On The Water,Silver And Nothing,COKUNUBI,2,18243,9.0,1.5,0,3,2,2,0.6666666666666666,0.6666666666666666,1807,434.0
Lamia's Lair,Ilan Eshkeri,COKUNUBI,1,67443,19.0,2.0,0,17,4,14,0.8235294117647058,0.058823529411764705,2973,127.0
Prologue (Through The Wall),Ilan Eshkeri,COKUNUBI,1,67683,19.0,2.0,0,17,4,14,0.8235294117647058,0.058823529411764705,3142,127.0
Septimus,Ilan Eshkeri,COKUNUBI,14,85083,13.0,2.2857142857142856,2,17,4,14,0.8235294117647058,0.8235294117647058,112,127.0
Wolves,Ilan Eshkeri,COKUNUBI,1,80223,16.0,1.0,0,17,4,14,0.8235294117647058,0.058823529411764705,2974,127.0
Last Days of Summer,Maria Avos,COKUNUBI,2,38763,3.0,4.5,1,2,1,2,1.0,1.0,1812,560.0
Last Night,Little Walter,COKUNUBI,1,70683,18.0,1.0,0,1,1,1,1.0,1.0,2975,807.0
Last Resort,Papa Roach,rosiedempsey93,2,56328,15.0,4.0,0,2,1,2,1.0,1.0,904,348.0
Latch ,Sam Smith,COKUNUBI,1,30123,6.0,5.0,1,2,2,1,0.5,0.5,2976,560.0
Stay with Me,Sam Smith,COKUNUBI,1,25383,7.0,5.0,1,2,2,1,0.5,0.5,2977,560.0
Late For The Sky,Jackson Browne,COKUNUBI,1,62283,21.0,2.0,0,1,1,1,1.0,1.0,2978,807.0
Late Night People ,Goldfish,COKUNUBI,1,20883,8.0,0.0,0,1,1,1,1.0,1.0,2979,807.0
Lately,I Am Kloot,rosiedempsey93,2,62568,21.5,3.0,1,2,1,2,1.0,1.0,882,348.0
Laughing,The Guess Who,COKUNUBI,1,18603,9.0,5.0,1,1,1,1,1.0,1.0,2980,807.0
Layla ,Derek & The Dominos,rosiedempsey93,6,76488,17.5,2.3333333333333335,1,6,1,6,1.0,1.0,202,191.0
Layups,The Cool Kids,COKUNUBI,1,6003,12.0,2.0,0,1,1,1,1.0,1.0,2981,807.0
Le conseguenze dell’amore,Pasquale Catalano,COKUNUBI,2,61923,12.0,2.0,0,2,1,2,1.0,1.0,1713,560.0
Le rossignol (The Nightingale): Scene 1 (The Forest at Dawn): Chamberlain and Bonze,Igor Stravinsky,COKUNUBI,2,80103,16.5,0.0,0,90,35,13,0.14444444444444443,0.022222222222222223,1714,35.0
"Le rossignol (The Nightingale): Scene 1 (The Forest at Dawn): Chamberlain, Bonze, Cook, Courtiers",Igor Stravinsky,COKUNUBI,2,80403,16.5,0.0,0,90,35,13,0.14444444444444443,0.022222222222222223,1716,35.0
Le rossignol (The Nightingale): Scene 1 (The Forest at Dawn): Fisherman,Igor Stravinsky,COKUNUBI,4,80823,16.5,0.0,0,90,35,13,0.14444444444444443,0.044444444444444446,766,35.0
Le rossignol (The Nightingale): Scene 1 (The Forest at Dawn): Introduction,Igor Stravinsky,COKUNUBI,2,84183,16.0,0.0,0,90,35,13,0.14444444444444443,0.022222222222222223,1718,35.0
Le rossignol (The Nightingale): Scene 1 (The Forest at Dawn): Nightingale's Aria,Igor Stravinsky,COKUNUBI,2,80583,16.5,0.0,0,90,35,13,0.14444444444444443,0.022222222222222223,1719,35.0
Le rossignol (The Nightingale): Scene 1 (The Forest at Dawn): Nightingale's Second Aria,Igor Stravinsky,COKUNUBI,2,80163,16.5,0.0,0,90,35,13,0.14444444444444443,0.022222222222222223,1720,35.0
